RefId,Weight(50/50)
88364,0.02416484
88365,0.02161559
88366,0.05213919
88367,0.029238975
88368,0.109067219
88369,0.021233589
88370,0.021256461
88371,0.022784318
88372,0.021460092
88373,0.197352176
88374,0.078319968
88375,0.019726917
88376,0.258987848
88377,0.03424606
88378,0.021087813
88379,0.0526767
88380,0.035108098
88381,0.02498245
88382,0.14924753
88383,0.176932388
88384,0.035735181
88385,0.065648436
88386,0.027358415
88387,0.185761732
88388,0.236236659
88389,0.150433865
88390,0.148994553
88391,0.269329628
88392,0.100017396
88393,0.351466965
88394,0.466203508
88395,0.30035691
88396,0.269935953
88397,0.132034652
88398,0.037579579
88399,0.228814634
88400,0.234134962
88401,0.237099188
88402,0.154751205
88403,0.239144551
88404,0.19260006
88405,0.039640517
88406,0.028671796
88407,0.447000955
88408,0.148326353
88409,0.210208908
88410,0.169866352
88411,0.279150301
88412,0.294335846
88413,0.039164479
88414,0.178666006
88415,0.260786296
88416,0.360369798
88417,0.342518428
88418,0.362865908
88419,0.10665064
88420,0.313744417
88421,0.243300457
88422,0.356265489
88423,0.24687868
88424,0.122307052
88425,0.208672432
88426,0.271506979
88427,0.240766519
88428,0.472986594
88429,0.197060743
88430,0.344355265
88431,0.24495165
88432,0.42082827
88433,0.370372523
88434,0.235528435
88435,0.296840258
88436,0.318910733
88437,0.308401515
88438,0.280281202
88439,0.315288039
88440,0.275627797
88441,0.047810395
88442,0.217127939
88443,0.279719268
88444,0.240819933
88445,0.386394249
88446,0.099336788
88447,0.271134881
88448,0.181369617
88449,0.355669341
88450,0.340958177
88451,0.164299597
88452,0.062360001
88453,0.350136722
88454,0.271195359
88455,0.207892973
88456,0.33936419
88457,0.279551629
88458,0.366831136
88459,0.261775247
88460,0.296830387
88461,0.232007429
88462,0.233716269
88463,0.090817705
88464,0.320565986
88465,0.263617814
88466,0.314466059
88467,0.271387111
88468,0.31617571
88469,0.040319266
88470,0.246996505
88471,0.220849404
88472,0.219824841
88473,0.368717761
88474,0.319686414
88475,0.359912571
88476,0.186512881
88477,0.39420464
88478,0.425720727
88479,0.112981035
88480,0.22630432
88481,0.031978624
88482,0.352424646
88483,0.458166046
88484,0.039020923
88485,0.347345514
88486,0.41907539
88487,0.139635839
88488,0.202351932
88489,0.271522293
88490,0.346175211
88491,0.250726138
88492,0.283452728
88493,0.269095101
88494,0.19478646
88495,0.141749544
88496,0.257754934
88497,0.170243139
88498,0.281444306
88499,0.366221487
88500,0.347168007
88501,0.419939474
88502,0.16409046
88503,0.05305862
88504,0.314900211
88505,0.24244791
88506,0.278999437
88507,0.141473112
88508,0.092929382
88509,0.240476935
88510,0.02194902
88511,0.151912489
88512,0.034490648
88513,0.318152736
88514,0.193680312
88515,0.189751131
88516,0.227341768
88517,0.415612779
88518,0.350744692
88519,0.345641639
88520,0.512137185
88521,0.269237136
88522,0.22294929
88523,0.364332636
88524,0.311945374
88525,0.2355153
88526,0.315996283
88527,0.266058242
88528,0.303462092
88529,0.364691029
88530,0.150642084
88531,0.358204465
88532,0.465811524
88533,0.36556799
88534,0.12756246
88535,0.209590485
88536,0.369437927
88537,0.192891909
88538,0.083449142
88539,0.22121054
88540,0.192050754
88541,0.146566798
88542,0.357160683
88543,0.421467498
88544,0.168310824
88545,0.227154541
88546,0.039803602
88547,0.26530402
88548,0.372821823
88549,0.194506
88550,0.208938013
88551,0.290210253
88552,0.299976452
88553,0.260474469
88554,0.246988697
88555,0.427718591
88556,0.266460947
88557,0.082095954
88558,0.293348524
88559,0.036384772
88560,0.356461435
88561,0.315047588
88562,0.296832864
88563,0.35675792
88564,0.519423572
88565,0.251224657
88566,0.310647336
88567,0.258581052
88568,0.226381557
88569,0.315393627
88570,0.364177233
88571,0.065058027
88572,0.233485659
88573,0.416567161
88574,0.34394853
88575,0.30718953
88576,0.399356965
88577,0.416120272
88578,0.307570928
88579,0.023682305
88580,0.283452728
88581,0.358224537
88582,0.418692076
88583,0.275433199
88584,0.315328672
88585,0.257481375
88586,0.163025756
88587,0.286563634
88588,0.197106046
88589,0.309064479
88590,0.193700214
88591,0.173397285
88592,0.367008625
88593,0.02790651
88594,0.239539515
88595,0.260663926
88596,0.054693197
88597,0.338892522
88598,0.251788345
88599,0.191472081
88600,0.039681118
88601,0.358759402
88602,0.305753993
88603,0.331124514
88604,0.76596428
88605,0.1123776
88606,0.276207528
88607,0.053122327
88608,0.412287566
88609,0.13935266
88610,0.252661923
88611,0.286563634
88612,0.31795798
88613,0.170826062
88614,0.218415584
88615,0.246469757
88616,0.466098101
88617,0.224772124
88618,0.126141403
88619,0.118335109
88620,0.286563634
88621,0.196964007
88622,0.286563634
88623,0.419953867
88624,0.294651097
88625,0.395343855
88626,0.361661867
88627,0.294221305
88628,0.028310449
88629,0.0445997
88630,0.312238006
88631,0.047862008
88632,0.269385441
88633,0.329888172
88634,0.411456683
88635,0.31920092
88636,0.271473596
88637,0.242320574
88638,0.052618335
88639,0.420912425
88640,0.323398035
88641,0.10952074
88642,0.367189649
88643,0.26585147
88644,0.237856295
88645,0.147717923
88646,0.295714066
88647,0.368913968
88648,0.216954048
88649,0.211327917
88650,0.316849742
88651,0.369163127
88652,0.230255332
88653,0.052358262
88654,0.119150993
88655,0.318925153
88656,0.346431758
88657,0.317693939
88658,0.204022352
88659,0.321275374
88660,0.267747996
88661,0.167762845
88662,0.172114855
88663,0.259155587
88664,0.355306309
88665,0.314433747
88666,0.239966482
88667,0.321392385
88668,0.369415736
88669,0.308872082
88670,0.364659278
88671,0.421938539
88672,0.32202957
88673,0.159351118
88674,0.20415145
88675,0.321382444
88676,0.248169076
88677,0.315350208
88678,0.371706121
88679,0.260638265
88680,0.21776343
88681,0.252309233
88682,0.166132739
88683,0.265907426
88684,0.228854601
88685,0.316645587
88686,0.36179309
88687,0.366675272
88688,0.367987217
88689,0.219339886
88690,0.316050161
88691,0.372012949
88692,0.369136643
88693,0.132201535
88694,0.304864887
88695,0.072728743
88696,0.320826067
88697,0.31816868
88698,0.221439358
88699,0.268678896
88700,0.313116199
88701,0.358911714
88702,0.284956809
88703,0.313782775
88704,0.317084201
88705,0.31849595
88706,0.365129046
88707,0.421833494
88708,0.179504646
88709,0.417541499
88710,0.363658386
88711,0.367833862
88712,0.369502679
88713,0.319331088
88714,0.142089245
88715,0.203151667
88716,0.368764862
88717,0.302285746
88718,0.373501341
88719,0.467623138
88720,0.271298126
88721,0.317736717
88722,0.233960663
88723,0.358055501
88724,0.271233926
88725,0.261251836
88726,0.271632997
88727,0.221102194
88728,0.271596428
88729,0.368151415
88730,0.257195413
88731,0.46677679
88732,0.319558015
88733,0.292113247
88734,0.373029999
88735,0.309896061
88736,0.303644512
88737,0.230317337
88738,0.130805587
88739,0.361931514
88740,0.369153979
88741,0.240061876
88742,0.095335261
88743,0.327780032
88744,0.273807473
88745,0.415771475
88746,0.523533665
88747,0.360532302
88748,0.305576172
88749,0.226937002
88750,0.270135735
88751,0.289502744
88752,0.314894209
88753,0.33454337
88754,0.302265827
88755,0.226437502
88756,0.368063687
88757,0.178551361
88758,0.487882328
88759,0.105702391
88760,0.320740024
88761,0.371526716
88762,0.298542788
88763,0.125896851
88764,0.421957166
88765,0.032331015
88766,0.318562412
88767,0.316760494
88768,0.182076063
88769,0.170189695
88770,0.362389942
88771,0.248202415
88772,0.194380428
88773,0.318127462
88774,0.365023302
88775,0.026606298
88776,0.040201926
88777,0.307272416
88778,0.175345811
88779,0.035172316
88780,0.283452728
88781,0.153637855
88782,0.018188112
88783,0.41400918
88784,0.021814222
88785,0.368988272
88786,0.189083869
88787,0.271072516
88788,0.317391969
88789,0.108031217
88790,0.24773065
88791,0.474628274
88792,0.372634591
88793,0.312562549
88794,0.178239032
88795,0.417594031
88796,0.220609094
88797,0.019380017
88798,0.331124514
88799,0.23121903
88800,0.212914163
88801,0.423187357
88802,0.475508969
88803,0.025278907
88804,0.237661961
88805,0.194129591
88806,0.270259488
88807,0.026252803
88808,0.021666285
88809,0.308827555
88810,0.216636899
88811,0.271169413
88812,0.307843234
88813,0.314781282
88814,0.052275326
88815,0.126346591
88816,0.358015837
88817,0.219999566
88818,0.183090561
88819,0.094556631
88820,0.129537908
88821,0.172489053
88822,0.098683643
88823,0.291505881
88824,0.247149185
88825,0.079330388
88826,0.216113176
88827,0.261255167
88828,0.270530375
88829,0.317531946
88830,0.263380996
88831,0.301327621
88832,0.1958621
88833,0.267216681
88834,0.29899475
88835,0.277563952
88836,0.315844087
88837,0.371658831
88838,0.363354663
88839,0.2963915
88840,0.301973587
88841,0.226488162
88842,0.188756761
88843,0.289246943
88844,0.156753165
88845,0.043806446
88846,0.276032137
88847,0.124739414
88848,0.258171289
88849,0.258667823
88850,0.266292533
88851,0.028178848
88852,0.20475558
88853,0.021139004
88854,0.429148451
88855,0.173998942
88856,0.265411969
88857,0.190749973
88858,0.361694479
88859,0.186501195
88860,0.277688601
88861,0.249255835
88862,0.252135505
88863,0.41140812
88864,0.366340801
88865,0.418027679
88866,0.021558243
88867,0.516119263
88868,0.302943407
88869,0.316710426
88870,0.271632728
88871,0.119615522
88872,0.208769332
88873,0.362195876
88874,0.42870108
88875,0.363071719
88876,0.268837445
88877,0.483082306
88878,0.292441855
88879,0.316561716
88880,0.41702914
88881,0.031826706
88882,0.217580243
88883,0.368878225
88884,0.283391359
88885,0.229209542
88886,0.240311569
88887,0.394929649
88888,0.367432943
88889,0.270439668
88890,0.24361167
88891,0.212167569
88892,0.065902504
88893,0.11495029
88894,0.10865443
88895,0.369703327
88896,0.112708421
88897,0.211612076
88898,0.276297616
88899,0.271861281
88900,0.046615553
88901,0.241900244
88902,0.3026879
88903,0.238351713
88904,0.469613696
88905,0.231226779
88906,0.319036785
88907,0.227919411
88908,0.181307507
88909,0.253328879
88910,0.468464485
88911,0.246017788
88912,0.472360269
88913,0.165479889
88914,0.05446185
88915,0.363101695
88916,0.371826349
88917,0.210967355
88918,0.315331859
88919,0.078775355
88920,0.362735472
88921,0.088424611
88922,0.360857975
88923,0.067084587
88924,0.301548766
88925,0.035407293
88926,0.383401208
88927,0.309499747
88928,0.288455524
88929,0.037888044
88930,0.241731718
88931,0.473945336
88932,0.035787336
88933,0.061778594
88934,0.359536774
88935,0.135602523
88936,0.349051453
88937,0.090316478
88938,0.036116868
88939,0.055124969
88940,0.319388612
88941,0.085487911
88942,0.073738612
88943,0.03486074
88944,0.031500859
88945,0.155991916
88946,0.267653693
88947,0.031251626
88948,0.037005471
88949,0.367581866
88950,0.054781826
88951,0.038770147
88952,0.364217146
88953,0.08138095
88954,0.247162862
88955,0.097989187
88956,0.255717327
88957,0.146582401
88958,0.191057226
88959,0.068065014
88960,0.161247606
88961,0.057628127
88962,0.203127168
88963,0.211409745
88964,0.029217743
88965,0.373033409
88966,0.294169387
88967,0.309045914
88968,0.24169695
88969,0.0329172
88970,0.310107778
88971,0.129920138
88972,0.021270419
88973,0.145771598
88974,0.022598326
88975,0.373375744
88976,0.251705649
88977,0.04795154
88978,0.208781184
88979,0.0377709
88980,0.19253945
88981,0.365343728
88982,0.040631105
88983,0.040597966
88984,0.105784177
88985,0.200845021
88986,0.044836089
88987,0.072558366
88988,0.060724383
88989,0.234483645
88990,0.222760619
88991,0.21869695
88992,0.283452728
88993,0.278244287
88994,0.028848995
88995,0.056471088
88996,0.089236148
88997,0.307026072
88998,0.266915944
88999,0.029617099
89000,0.131194979
89001,0.465298163
89002,0.021966716
89003,0.178603326
89004,0.044336715
89005,0.267845497
89006,0.368406064
89007,0.414280917
89008,0.082768749
89009,0.163252426
89010,0.034692013
89011,0.057154548
89012,0.308369467
89013,0.094033332
89014,0.23440493
89015,0.030509503
89016,0.293937111
89017,0.114543681
89018,0.266908023
89019,0.362334638
89020,0.230545756
89021,0.048746936
89022,0.020789098
89023,0.032742719
89024,0.040319985
89025,0.024655765
89026,0.469587132
89027,0.099840568
89028,0.132303048
89029,0.033735111
89030,0.079394071
89031,0.062859694
89032,0.018953305
89033,0.099833439
89034,0.257831066
89035,0.050942487
89036,0.029046898
89037,0.02532283
89038,0.0460805
89039,0.220198625
89040,0.273833165
89041,0.285648484
89042,0.36248064
89043,0.09361346
89044,0.232945121
89045,0.023381802
89046,0.026078676
89047,0.027718281
89048,0.101745777
89049,0.361472434
89050,0.031508114
89051,0.18014783
89052,0.018977212
89053,0.808021906
89054,0.044731279
89055,0.020406294
89056,0.050951571
89057,0.127617253
89058,0.241051794
89059,0.024299936
89060,0.305181443
89061,0.031302841
89062,0.317589289
89063,0.191063014
89064,0.100418868
89065,0.029374919
89066,0.028571722
89067,0.033838094
89068,0.055610304
89069,0.046330181
89070,0.163331581
89071,0.160225522
89072,0.416091935
89073,0.028351224
89074,0.039489117
89075,0.022499385
89076,0.271178091
89077,0.030764962
89078,0.144062777
89079,0.026561648
89080,0.502989192
89081,0.178543526
89082,0.027009504
89083,0.111219324
89084,0.354634229
89085,0.029150295
89086,0.125025435
89087,0.081126307
89088,0.47272888
89089,0.035391181
89090,0.174213248
89091,0.106674599
89092,0.159968845
89093,0.03114306
89094,0.032143384
89095,0.03734416
89096,0.030862497
89097,0.264679885
89098,0.048428993
89099,0.089095863
89100,0.082353002
89101,0.047584504
89102,0.022124461
89103,0.396017475
89104,0.168829592
89105,0.030655283
89106,0.029054538
89107,0.034235475
89108,0.107770775
89109,0.039081173
89110,0.020381723
89111,0.147781136
89112,0.022053807
89113,0.041109436
89114,0.026923436
89115,0.036166993
89116,0.043670405
89117,0.037756302
89118,0.029480498
89119,0.400207907
89120,0.810886175
89121,0.038630721
89122,0.034754722
89123,0.021053096
89124,0.135459951
89125,0.034447476
89126,0.062242371
89127,0.061199766
89128,0.132963961
89129,0.037991807
89130,0.028377844
89131,0.029738298
89132,0.018976548
89133,0.082959824
89134,0.032045174
89135,0.276395356
89136,0.032478101
89137,0.043099574
89138,0.052262056
89139,0.029773089
89140,0.031032512
89141,0.051895673
89142,0.461924294
89143,0.383700449
89144,0.050547832
89145,0.021334255
89146,0.083234664
89147,0.119322057
89148,0.036017129
89149,0.038550182
89150,0.044538171
89151,0.096028702
89152,0.106636637
89153,0.114441066
89154,0.027512301
89155,0.029671754
89156,0.046090665
89157,0.057129757
89158,0.040840991
89159,0.082724417
89160,0.154057925
89161,0.020086268
89162,0.031707189
89163,0.06323654
89164,0.033372813
89165,0.421717326
89166,0.036103964
89167,0.046513999
89168,0.212177456
89169,0.127015598
89170,0.156545597
89171,0.216848133
89172,0.352603905
89173,0.060599469
89174,0.146649748
89175,0.137608147
89176,0.323715765
89177,0.149744651
89178,0.188950084
89179,0.256070868
89180,0.248656061
89181,0.030043858
89182,0.033990603
89183,0.313801022
89184,0.10260876
89185,0.325812346
89186,0.222650402
89187,0.050919053
89188,0.212734745
89189,0.191179603
89190,0.06889444
89191,0.195725172
89192,0.028053848
89193,0.285001725
89194,0.099015179
89195,0.220366821
89196,0.125456413
89198,0.189808394
89199,0.401659303
89200,0.131766669
89201,0.423408519
89202,0.522968668
89203,0.175952677
89204,0.363476334
89205,0.317210579
89206,0.369758855
89207,0.27749869
89208,0.368145298
89209,0.244432712
89210,0.098013319
89211,0.179169547
89212,0.262389534
89213,0.300623452
89214,0.169080153
89215,0.36155594
89216,0.189484319
89217,0.06309857
89218,0.133452068
89219,0.368831196
89220,0.120074363
89221,0.024778214
89222,0.265691648
89223,0.306261781
89224,0.208470623
89225,0.311554546
89226,0.258796446
89227,0.359294737
89228,0.192466497
89229,0.235352618
89230,0.377156219
89231,0.548657049
89232,0.046026703
89233,0.067885208
89234,0.293354097
89235,0.208602116
89236,0.115631032
89237,0.144305568
89238,0.276600658
89239,0.254869578
89240,0.203743158
89241,0.306599012
89242,0.062240761
89243,0.246187114
89244,0.248427471
89245,0.079355732
89246,0.057796053
89247,0.299812272
89248,0.344650519
89249,0.361516192
89250,0.467826895
89251,0.235887039
89252,0.037225923
89253,0.314589684
89254,0.389191991
89255,0.362286766
89256,0.405722611
89257,0.157135874
89258,0.266827538
89259,0.309048513
89260,0.104558709
89261,0.470540402
89262,0.252311062
89263,0.054760248
89264,0.202103502
89265,0.249015349
89266,0.371811396
89267,0.419547607
89268,0.210552156
89269,0.239824725
89270,0.214052344
89271,0.466136086
89272,0.574543119
89273,0.401759988
89274,0.245151557
89275,0.222876762
89276,0.29268329
89277,0.264565314
89278,0.210856762
89279,0.517077477
89280,0.420807731
89281,0.074003165
89282,0.372411141
89283,0.280957933
89284,0.193026981
89285,0.204806786
89286,0.216180435
89287,0.262853675
89288,0.140198259
89289,0.231520693
89290,0.135955763
89291,0.249867448
89292,0.263279816
89293,0.370290109
89294,0.075220084
89295,0.34846661
89296,0.283245656
89297,0.186892577
89298,0.293142923
89299,0.189167372
89300,0.3641992
89301,0.305435534
89302,0.361947347
89303,0.220449717
89304,0.319115405
89305,0.130105062
89306,0.189884713
89307,0.052371866
89308,0.320498224
89309,0.481665377
89310,0.094708691
89311,0.367597022
89312,0.202579456
89313,0.033284408
89314,0.311461095
89315,0.341027761
89316,0.331407092
89317,0.141168285
89318,0.392270895
89319,0.034591575
89320,0.356134032
89321,0.134141999
89322,0.268133366
89323,0.303914196
89324,0.468512158
89325,0.397439365
89326,0.170006751
89327,0.245493916
89328,0.358607134
89329,0.262373885
89330,0.256228429
89331,0.40768081
89332,0.294679563
89333,0.285646637
89334,0.327548449
89335,0.300939015
89336,0.173295201
89337,0.292418574
89338,0.204190873
89339,0.410232642
89340,0.139166074
89341,0.446211578
89342,0.134523096
89343,0.206632985
89344,0.126378518
89345,0.337006281
89346,0.796356392
89347,0.763668009
89348,0.826647826
89349,0.917168725
89350,0.188555851
89351,0.776354708
89352,0.047893343
89353,0.170502607
89354,0.465251277
89355,0.223504629
89356,0.82045801
89357,0.807578229
89358,0.624715719
89359,0.842205133
89360,0.356477317
89361,0.09872664
89362,0.8454605
89363,0.32818744
89364,0.229173873
89365,0.357410309
89366,0.188353959
89367,0.145281209
89368,0.295146513
89369,0.215128103
89370,0.312532316
89371,0.417354934
89372,0.093452388
89373,0.204951008
89374,0.46336813
89375,0.205488464
89376,0.194187445
89377,0.266404322
89378,0.20561809
89379,0.312034141
89380,0.359438717
89381,0.341517016
89382,0.042205005
89383,0.258209976
89384,0.374051789
89385,0.198157459
89386,0.05289302
89387,0.232818047
89388,0.370509381
89389,0.363824721
89390,0.06804564
89391,0.289748084
89392,0.092761207
89393,0.199097127
89394,0.277457003
89395,0.24580277
89396,0.153960547
89397,0.192496649
89398,0.06140899
89399,0.221552891
89400,0.182782754
89401,0.443568351
89402,0.254918069
89403,0.411248196
89404,0.32202957
89405,0.341052675
89406,0.343643009
89407,0.257579664
89408,0.038799716
89409,0.251707245
89410,0.495099228
89411,0.231900088
89412,0.265606548
89413,0.350906965
89414,0.236958941
89415,0.252232558
89416,0.253262691
89417,0.359822963
89418,0.210734776
89419,0.471276057
89420,0.420490375
89421,0.290824065
89422,0.299714997
89423,0.238121708
89424,0.295816565
89425,0.310405973
89426,0.308010016
89427,0.318625976
89428,0.254351731
89429,0.289226317
89430,0.209544511
89431,0.159871156
89432,0.419469479
89433,0.2510157
89434,0.328047224
89435,0.223766339
89436,0.421875028
89437,0.399034057
89438,0.291697798
89439,0.361634243
89440,0.317471305
89441,0.091273046
89442,0.448438846
89443,0.407603116
89444,0.132170479
89445,0.297618574
89446,0.100874113
89447,0.218512239
89448,0.390472862
89449,0.265618394
89450,0.103543107
89451,0.315466685
89452,0.206807955
89453,0.130701042
89454,0.416788843
89455,0.415512864
89456,0.150907304
89457,0.401181925
89458,0.465575755
89459,0.41402882
89460,0.250169472
89461,0.141156875
89462,0.051769413
89463,0.172461251
89464,0.143758191
89465,0.262095187
89466,0.298072699
89467,0.192941015
89468,0.268406883
89469,0.051353703
89470,0.283851531
89471,0.31249338
89472,0.263301252
89473,0.296786261
89474,0.178110846
89475,0.069672952
89476,0.228819937
89477,0.066299319
89478,0.417282076
89479,0.296243838
89480,0.411161779
89481,0.112847416
89482,0.21082743
89483,0.031771716
89484,0.559284661
89485,0.253432387
89486,0.259804731
89487,0.480815386
89488,0.340311431
89489,0.426749635
89490,0.276897401
89491,0.355212777
89492,0.473703228
89493,0.45904514
89494,0.350872853
89495,0.227655057
89496,0.067367254
89497,0.159912512
89498,0.413925578
89499,0.476769387
89500,0.060380768
89501,0.442549338
89502,0.190802743
89503,0.162306117
89504,0.262054668
89505,0.084004211
89506,0.118529062
89507,0.289056747
89508,0.275787297
89509,0.279897975
89510,0.347047277
89511,0.212857852
89512,0.120359599
89513,0.140428418
89514,0.275749464
89515,0.416977565
89516,0.419689444
89517,0.390032309
89518,0.246298106
89519,0.287291284
89520,0.313354951
89521,0.307307462
89522,0.324039516
89523,0.081507745
89524,0.299805646
89525,0.243445505
89526,0.311202242
89527,0.353706811
89528,0.404662199
89529,0.219576261
89530,0.17900365
89531,0.352100166
89532,0.280189417
89533,0.355210204
89534,0.133919049
89535,0.299405915
89536,0.20866687
89537,0.265804969
89538,0.428781318
89539,0.140406002
89540,0.178684047
89541,0.405945844
89542,0.41782722
89543,0.312619779
89544,0.162416163
89545,0.211269536
89546,0.359066737
89547,0.352103469
89548,0.311146637
89549,0.277400849
89550,0.324305796
89551,0.367909922
89552,0.413344788
89553,0.214425542
89554,0.30675486
89555,0.343295817
89556,0.211237709
89557,0.336316635
89558,0.420626374
89559,0.365559501
89560,0.290605916
89561,0.365511836
89562,0.416311514
89563,0.284726529
89564,0.258706006
89565,0.072445715
89566,0.165660697
89567,0.130351338
89568,0.353200048
89569,0.43558048
89570,0.269055282
89571,0.321932117
89572,0.059716217
89573,0.407624648
89574,0.365393968
89575,0.284532345
89576,0.266201708
89577,0.20510958
89578,0.3374846
89579,0.427633767
89580,0.303450705
89581,0.296351932
89582,0.28438373
89583,0.310385809
89584,0.351963669
89585,0.430056021
89586,0.086299774
89587,0.074801043
89588,0.227083582
89589,0.067629202
89590,0.178798107
89591,0.196914484
89592,0.299833322
89593,0.287265206
89594,0.298809311
89595,0.303637505
89596,0.244872238
89597,0.255491723
89598,0.228279831
89599,0.186612097
89600,0.200457143
89601,0.228979986
89602,0.418251008
89603,0.158627849
89604,0.468881062
89605,0.148919275
89606,0.235131289
89607,0.355680443
89608,0.329671476
89609,0.211972752
89610,0.40923302
89611,0.388206019
89612,0.049268239
89613,0.252665882
89614,0.414466496
89615,0.09283328
89616,0.333138408
89617,0.450160801
89618,0.306835459
89619,0.032080996
89620,0.203161282
89621,0.39798321
89622,0.291963566
89623,0.203029954
89624,0.071690709
89625,0.240152292
89626,0.165890072
89627,0.354332099
89628,0.422778059
89629,0.211178388
89630,0.236149156
89631,0.296796376
89632,0.376199721
89633,0.362812852
89634,0.293625601
89635,0.308575209
89636,0.407102841
89637,0.35182076
89638,0.148940618
89639,0.118903283
89640,0.168910116
89641,0.274287777
89642,0.414265317
89643,0.381670526
89644,0.257368324
89645,0.338668837
89646,0.120116752
89647,0.147054367
89648,0.141390057
89649,0.263103835
89650,0.280671327
89651,0.460474722
89652,0.145147613
89653,0.078285429
89654,0.211629633
89655,0.243013517
89656,0.23466143
89657,0.13653663
89658,0.463181546
89659,0.055433265
89660,0.135331724
89661,0.146145569
89662,0.296471626
89663,0.307477369
89664,0.361533402
89665,0.235841028
89666,0.276798054
89667,0.06318224
89668,0.124294255
89669,0.417820085
89670,0.287800073
89671,0.125530914
89672,0.409868519
89673,0.257243644
89674,0.521116305
89675,0.225452543
89676,0.220336506
89677,0.418030264
89678,0.269026221
89679,0.337200878
89680,0.307386545
89681,0.395274146
89682,0.135673238
89683,0.245225422
89684,0.347430434
89685,0.142804734
89686,0.256640155
89687,0.37176578
89688,0.073235512
89689,0.070528085
89690,0.041035549
89691,0.044389529
89692,0.032295214
89693,0.031405133
89694,0.0318862
89695,0.041166313
89696,0.032236878
89697,0.021518834
89698,0.029077433
89699,0.040277152
89700,0.021723889
89701,0.057944481
89702,0.066792414
89703,0.230429453
89704,0.041814831
89705,0.05532081
89706,0.024454968
89707,0.041914064
89708,0.021491863
89709,0.027770086
89710,0.093319359
89711,0.021169615
89712,0.080026328
89713,0.211311923
89714,0.142706276
89715,0.160471649
89716,0.407217816
89717,0.218558541
89718,0.227917254
89719,0.397228463
89720,0.19210028
89721,0.201555978
89722,0.439919105
89723,0.126530259
89724,0.169260979
89725,0.15840123
89726,0.113246237
89727,0.372390477
89728,0.14830505
89729,0.44588506
89730,0.063479316
89731,0.301419936
89732,0.216218113
89733,0.048562723
89734,0.065929506
89735,0.236942715
89736,0.344335738
89737,0.201193145
89738,0.239858089
89739,0.179738466
89740,0.31852773
89741,0.320597235
89742,0.194731833
89743,0.2539737
89744,0.252017991
89745,0.14659844
89746,0.344186799
89747,0.313398211
89748,0.048913382
89749,0.056717468
89750,0.214044725
89751,0.219494593
89752,0.205600426
89753,0.032262158
89754,0.366836334
89755,0.085100841
89756,0.027908788
89757,0.227884167
89758,0.06406394
89759,0.357583334
89760,0.363027104
89761,0.195379573
89762,0.51798242
89763,0.140678368
89764,0.240695765
89765,0.234391156
89766,0.326584173
89767,0.519551573
89768,0.374190534
89769,0.217442138
89770,0.267917121
89771,0.223739958
89772,0.222044692
89773,0.354260372
89774,0.118645328
89775,0.303435459
89776,0.285062031
89777,0.202553684
89778,0.295663415
89779,0.51813956
89780,0.166952102
89781,0.278956991
89782,0.285282701
89783,0.030913942
89784,0.326591758
89785,0.183798813
89786,0.428526577
89787,0.227478471
89788,0.296335011
89789,0.346733915
89790,0.318893975
89791,0.217709626
89792,0.125701381
89793,0.359766629
89794,0.38947937
89795,0.13495169
89796,0.241837833
89797,0.310467849
89798,0.176848679
89799,0.032289892
89800,0.113975584
89801,0.349236256
89802,0.094246679
89803,0.048339176
89804,0.082256104
89805,0.373507775
89806,0.229721745
89807,0.106646241
89808,0.167485991
89809,0.345665178
89810,0.307845318
89811,0.044305701
89812,0.343308368
89813,0.196036815
89814,0.234863167
89815,0.463201515
89816,0.043149449
89817,0.349874788
89818,0.217043169
89819,0.236827334
89820,0.57395269
89821,0.104038309
89822,0.131266675
89823,0.232436456
89824,0.365490091
89825,0.309832068
89826,0.335885357
89827,0.074834023
89828,0.312056901
89829,0.055072034
89830,0.059769828
89831,0.213849308
89832,0.268561411
89833,0.257078168
89834,0.257415252
89835,0.520303567
89836,0.100916314
89837,0.295943668
89838,0.216135948
89839,0.174240629
89840,0.271351707
89841,0.30640709
89842,0.389346665
89843,0.319919732
89844,0.254523295
89845,0.28369508
89846,0.259358722
89847,0.2963915
89848,0.303810126
89849,0.415771669
89850,0.491698182
89851,0.23876798
89852,0.312791397
89853,0.254081344
89854,0.213992313
89855,0.290010297
89856,0.44229306
89857,0.470476947
89858,0.467516527
89859,0.395176605
89860,0.278299237
89861,0.439888299
89862,0.184918706
89863,0.572016543
89864,0.301312172
89865,0.194839939
89866,0.095172313
89867,0.221303241
89868,0.335296546
89869,0.345426029
89870,0.412182411
89872,0.034844491
89873,0.163219273
89874,0.421909443
89875,0.556682751
89876,0.370964431
89877,0.05450779
89878,0.034149993
89879,0.242355307
89880,0.131515508
89881,0.129356875
89882,0.165056268
89883,0.272227682
89884,0.298875201
89885,0.336157286
89886,0.149090378
89887,0.023774795
89888,0.171467724
89889,0.245335908
89890,0.058093435
89891,0.157404832
89892,0.223831754
89893,0.426680216
89894,0.033688925
89895,0.281874089
89896,0.470170677
89897,0.352798571
89898,0.031985796
89899,0.344418845
89900,0.248560037
89901,0.207492926
89902,0.153339116
89903,0.313408497
89904,0.272095144
89905,0.318418717
89906,0.278442801
89907,0.458757291
89908,0.215044843
89909,0.310033563
89910,0.409080146
89911,0.420761248
89912,0.469602111
89913,0.310683806
89914,0.100240756
89915,0.295906807
89916,0.458776361
89917,0.320855589
89918,0.291963941
89919,0.200982103
